route_id,raw_instance_id,base_instance,relative_path,network_group,terrain_variant,vehicle_index,n_customers,n_vehicles,route_demand,route_distance,total_distance,fixed_vehicle_cost,lexicographic_objective,routing_feasible,routing_tw_feasible,charging_feasibility_status,route_source_instance_id,terrain_reuse,fleet_policy,generator,generator_version,seed,n_iterations,config_hash,physics_profile,unassigned_customer_ids
rc108C15_NL__v2,rc108C15_NL,rc108,Small_Network/15_Customers/Nearly_level/rc108C15_NL.txt,Small_Network,NL,2,3,3,894.25,81.837,358.775,2600491,8160248.0,True,True,unverified,rc108C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C15_VG__v0,rc108C15_VG,rc108,Small_Network/15_Customers/Very_Gentle/rc108C15_VG.txt,Small_Network,VG,0,6,3,2226.5,152.173,358.775,2600491,8160248.0,True,True,unverified,rc108C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C15_VG__v1,rc108C15_VG,rc108,Small_Network/15_Customers/Very_Gentle/rc108C15_VG.txt,Small_Network,VG,1,6,3,1934.5,124.765,358.775,2600491,8160248.0,True,True,unverified,rc108C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C15_VG__v2,rc108C15_VG,rc108,Small_Network/15_Customers/Very_Gentle/rc108C15_VG.txt,Small_Network,VG,2,3,3,894.25,81.837,358.775,2600491,8160248.0,True,True,unverified,rc108C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc202C15_L__v0,rc202C15_L,rc202,Small_Network/15_Customers/Level/rc202C15_L.txt,Small_Network,L,0,15,1,850.45,599.872,599.872,2466751,3066623.0,True,True,unverified,rc202C15_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc202C15_NL__v0,rc202C15_NL,rc202,Small_Network/15_Customers/Nearly_level/rc202C15_NL.txt,Small_Network,NL,0,15,1,850.45,599.872,599.872,2466751,3066623.0,True,True,unverified,rc202C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc202C15_VG__v0,rc202C15_VG,rc202,Small_Network/15_Customers/Very_Gentle/rc202C15_VG.txt,Small_Network,VG,0,15,1,850.45,599.872,599.872,2466751,3066623.0,True,True,unverified,rc202C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C15_L__v0,rc204C15_L,rc204,Small_Network/15_Customers/Level/rc204C15_L.txt,Small_Network,L,0,15,1,1047.55,314.287,314.287,2473861,2788148.0,True,True,unverified,rc204C15_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C15_NL__v0,rc204C15_NL,rc204,Small_Network/15_Customers/Nearly_level/rc204C15_NL.txt,Small_Network,NL,0,15,1,1047.55,314.287,314.287,2473861,2788148.0,True,True,unverified,rc204C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C15_VG__v0,rc204C15_VG,rc204,Small_Network/15_Customers/Very_Gentle/rc204C15_VG.txt,Small_Network,VG,0,15,1,1047.55,314.287,314.287,2473861,2788148.0,True,True,unverified,rc204C15_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_L__v0,c101C5_L,c101,Small_Network/5_Customers/Level/c101C5_L.txt,Small_Network,L,0,3,2,912.5,152.67,239.999,596151,1432301.0,True,True,unverified,c101C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_L__v1,c101C5_L,c101,Small_Network/5_Customers/Level/c101C5_L.txt,Small_Network,L,1,2,2,730.0,87.329,239.999,596151,1432301.0,True,True,unverified,c101C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_NL__v0,c101C5_NL,c101,Small_Network/5_Customers/Nearly_Level/c101C5_NL.txt,Small_Network,NL,0,3,2,912.5,152.67,239.999,596151,1432301.0,True,True,unverified,c101C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_NL__v1,c101C5_NL,c101,Small_Network/5_Customers/Nearly_Level/c101C5_NL.txt,Small_Network,NL,1,2,2,730.0,87.329,239.999,596151,1432301.0,True,True,unverified,c101C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_VG__v0,c101C5_VG,c101,Small_Network/5_Customers/Very_Gentle/c101C5_VG.txt,Small_Network,VG,0,3,2,912.5,152.67,239.999,596151,1432301.0,True,True,unverified,c101C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c101C5_VG__v1,c101C5_VG,c101,Small_Network/5_Customers/Very_Gentle/c101C5_VG.txt,Small_Network,VG,1,2,2,730.0,87.329,239.999,596151,1432301.0,True,True,unverified,c101C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c103C5_L__v0,c103C5_L,c103,Small_Network/5_Customers/Level/c103C5_L.txt,Small_Network,L,0,5,1,1642.5,164.823,164.823,626421,791244.0,True,True,unverified,c103C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c103C5_NL__v0,c103C5_NL,c103,Small_Network/5_Customers/Nearly_Level/c103C5_NL.txt,Small_Network,NL,0,5,1,1642.5,164.823,164.823,626421,791244.0,True,True,unverified,c103C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c103C5_VG__v0,c103C5_VG,c103,Small_Network/5_Customers/Very_Gentle/c103C5_VG.txt,Small_Network,VG,0,5,1,1642.5,164.823,164.823,626421,791244.0,True,True,unverified,c103C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c206C5_L__v0,c206C5_L,c206,Small_Network/5_Customers/Level/c206C5_L.txt,Small_Network,L,0,5,1,365.0,236.507,236.507,677421,913928.0,True,True,unverified,c206C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c206C5_NL__v0,c206C5_NL,c206,Small_Network/5_Customers/Nearly_Level/c206C5_NL.txt,Small_Network,NL,0,5,1,365.0,236.507,236.507,677421,913928.0,True,True,unverified,c206C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c206C5_VG__v0,c206C5_VG,c206,Small_Network/5_Customers/Very_Gentle/c206C5_VG.txt,Small_Network,VG,0,5,1,365.0,236.507,236.507,677421,913928.0,True,True,unverified,c206C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c208C5_L__v0,c208C5_L,c208,Small_Network/5_Customers/Level/c208C5_L.txt,Small_Network,L,0,5,1,521.4285714285714,157.716,157.716,594641,752357.0,True,True,unverified,c208C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c208C5_NL__v0,c208C5_NL,c208,Small_Network/5_Customers/Nearly_Level/c208C5_NL.txt,Small_Network,NL,0,5,1,521.4285714285714,157.716,157.716,594641,752357.0,True,True,unverified,c208C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
c208C5_VG__v0,c208C5_VG,c208,Small_Network/5_Customers/Very_Gentle/c208C5_VG.txt,Small_Network,VG,0,5,1,521.4285714285714,157.716,157.716,594641,752357.0,True,True,unverified,c208C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r104C5_L__v0,r104C5_L,r104,Small_Network/5_Customers/Level/r104C5_L.txt,Small_Network,L,0,5,1,1569.5,132.812,132.812,578011,710823.0,True,True,unverified,r104C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r104C5_NL__v0,r104C5_NL,r104,Small_Network/5_Customers/Nearly_Level/r104C5_NL.txt,Small_Network,NL,0,5,1,1569.5,132.812,132.812,578011,710823.0,True,True,unverified,r104C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r104C5_VG__v0,r104C5_VG,r104,Small_Network/5_Customers/Very_Gentle/r104C5_VG.txt,Small_Network,VG,0,5,1,1569.5,132.812,132.812,578011,710823.0,True,True,unverified,r104C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_L__v0,r105C5_L,r105,Small_Network/5_Customers/Level/r105C5_L.txt,Small_Network,L,0,2,2,346.75,62.389,151.148,566131,1283410.0,True,True,unverified,r105C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_L__v1,r105C5_L,r105,Small_Network/5_Customers/Level/r105C5_L.txt,Small_Network,L,1,3,2,711.75,88.759,151.148,566131,1283410.0,True,True,unverified,r105C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_NL__v0,r105C5_NL,r105,Small_Network/5_Customers/Nearly_Level/r105C5_NL.txt,Small_Network,NL,0,2,2,346.75,62.389,151.148,566131,1283410.0,True,True,unverified,r105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_NL__v1,r105C5_NL,r105,Small_Network/5_Customers/Nearly_Level/r105C5_NL.txt,Small_Network,NL,1,3,2,711.75,88.759,151.148,566131,1283410.0,True,True,unverified,r105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_VG__v0,r105C5_VG,r105,Small_Network/5_Customers/Very_Gentle/r105C5_VG.txt,Small_Network,VG,0,2,2,346.75,62.389,151.148,566131,1283410.0,True,True,unverified,r105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r105C5_VG__v1,r105C5_VG,r105,Small_Network/5_Customers/Very_Gentle/r105C5_VG.txt,Small_Network,VG,1,3,2,711.75,88.759,151.148,566131,1283410.0,True,True,unverified,r105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r202C5_L__v0,r202C5_L,r202,Small_Network/5_Customers/Level/r202C5_L.txt,Small_Network,L,0,5,1,222.65,126.519,126.519,497291,623810.0,True,True,unverified,r202C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r202C5_NL__v0,r202C5_NL,r202,Small_Network/5_Customers/Nearly_Level/r202C5_NL.txt,Small_Network,NL,0,5,1,222.65,126.519,126.519,497291,623810.0,True,True,unverified,r202C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r202C5_VG__v0,r202C5_VG,r202,Small_Network/5_Customers/Very_Gentle/r202C5_VG.txt,Small_Network,VG,0,5,1,222.65,126.519,126.519,497291,623810.0,True,True,unverified,r202C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r203C5_L__v0,r203C5_L,r203,Small_Network/5_Customers/Level/r203C5_L.txt,Small_Network,L,0,5,1,302.95,178.051,178.051,760591,938642.0,True,True,unverified,r203C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r203C5_NL__v0,r203C5_NL,r203,Small_Network/5_Customers/Nearly_Level/r203C5_NL.txt,Small_Network,NL,0,5,1,302.95,178.051,178.051,760591,938642.0,True,True,unverified,r203C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
r203C5_VG__v0,r203C5_VG,r203,Small_Network/5_Customers/Very_Gentle/r203C5_VG.txt,Small_Network,VG,0,5,1,302.95,178.051,178.051,760591,938642.0,True,True,unverified,r203C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_L__v0,rc105C5_L,rc105,Small_Network/5_Customers/Level/rc105C5_L.txt,Small_Network,L,0,3,2,1186.25,118.052,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_L__v1,rc105C5_L,rc105,Small_Network/5_Customers/Level/rc105C5_L.txt,Small_Network,L,1,2,2,1460.0,109.134,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_NL__v0,rc105C5_NL,rc105,Small_Network/5_Customers/Nearly_Level/rc105C5_NL.txt,Small_Network,NL,0,3,2,1186.25,118.052,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_NL__v1,rc105C5_NL,rc105,Small_Network/5_Customers/Nearly_Level/rc105C5_NL.txt,Small_Network,NL,1,2,2,1460.0,109.134,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_VG__v0,rc105C5_VG,rc105,Small_Network/5_Customers/Very_Gentle/rc105C5_VG.txt,Small_Network,VG,0,3,2,1186.25,118.052,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc105C5_VG__v1,rc105C5_VG,rc105,Small_Network/5_Customers/Very_Gentle/rc105C5_VG.txt,Small_Network,VG,1,2,2,1460.0,109.134,227.186,743301,1713788.0,True,True,unverified,rc105C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_L__v0,rc108C5_L,rc108,Small_Network/5_Customers/Level/rc108C5_L.txt,Small_Network,L,0,3,2,1186.25,144.66,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_L__v1,rc108C5_L,rc108,Small_Network/5_Customers/Level/rc108C5_L.txt,Small_Network,L,1,2,2,803.0,101.213,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_NL__v0,rc108C5_NL,rc108,Small_Network/5_Customers/Nearly_Level/rc108C5_NL.txt,Small_Network,NL,0,3,2,1186.25,144.66,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_NL__v1,rc108C5_NL,rc108,Small_Network/5_Customers/Nearly_Level/rc108C5_NL.txt,Small_Network,NL,1,2,2,803.0,101.213,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_VG__v0,rc108C5_VG,rc108,Small_Network/5_Customers/Very_Gentle/rc108C5_VG.txt,Small_Network,VG,0,3,2,1186.25,144.66,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc108C5_VG__v1,rc108C5_VG,rc108,Small_Network/5_Customers/Very_Gentle/rc108C5_VG.txt,Small_Network,VG,1,2,2,803.0,101.213,245.873,831501,1908875.0,True,True,unverified,rc108C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C5_L__v0,rc204C5_L,rc204,Small_Network/5_Customers/Level/rc204C5_L.txt,Small_Network,L,0,5,1,474.5,172.029,172.029,771301,943330.0,True,True,unverified,rc204C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C5_NL__v0,rc204C5_NL,rc204,Small_Network/5_Customers/Nearly_Level/rc204C5_NL.txt,Small_Network,NL,0,5,1,474.5,172.029,172.029,771301,943330.0,True,True,unverified,rc204C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc204C5_VG__v0,rc204C5_VG,rc204,Small_Network/5_Customers/Very_Gentle/rc204C5_VG.txt,Small_Network,VG,0,5,1,474.5,172.029,172.029,771301,943330.0,True,True,unverified,rc204C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc208C5_L__v0,rc208C5_L,rc208,Small_Network/5_Customers/Level/rc208C5_L.txt,Small_Network,L,0,5,1,299.3,162.666,162.666,564621,727287.0,True,True,unverified,rc208C5_L,False,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc208C5_NL__v0,rc208C5_NL,rc208,Small_Network/5_Customers/Nearly_Level/rc208C5_NL.txt,Small_Network,NL,0,5,1,299.3,162.666,162.666,564621,727287.0,True,True,unverified,rc208C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
rc208C5_VG__v0,rc208C5_VG,rc208,Small_Network/5_Customers/Very_Gentle/rc208C5_VG.txt,Small_Network,VG,0,5,1,299.3,162.666,162.666,564621,727287.0,True,True,unverified,rc208C5_L,True,unrestricted_fleet_with_fixed_cost,pyvrp,0.14.0,42,10000,394e2059a0b4f9bd26be2a162b6105bef55fcdc40da0d4c2ec1fbc8c32058a9f,official_evrptwgr,[]
